user,category,city,post,time,link
5166300000,m4w,Los Angeles,Elizabeth Cordova - m4w,2015-08-10T15:01:00,/lgb/mis/5166344163.html
5166300000,m4w,Los Angeles,Exposition Park on 8 August - m4w,2015-08-10T14:59:00,/lac/mis/5166340556.html
5166300000,m4w,Los Angeles,Julie artist uber driver at X show LA Sunday - m4w,2015-08-10T14:20:00,/wst/mis/5166272665.html
5166000000,m4w,Los Angeles,Starbucks on Glenoaks Blvd - m4w,2015-08-10T12:26:00,/sfv/mis/5166041648.html
5166000000,m4w,Los Angeles,BALBOA ISLAND - BROWN PURSE - m4w,2015-08-10T12:01:00,/lac/mis/5166007206.html
5166000000,m4w,Los Angeles,evolve - m4w,2015-08-10T11:42:00,/wst/mis/5165968147.html
5165700000,m4w,Los Angeles,Symbiosis Malibu - Girl dancing with a feather - m4w,2015-08-10T09:14:00,/wst/mis/5165653514.html
5165600000,m4w,Los Angeles,"COSTCO cashier, Ashley - m4w",2015-08-10T08:57:00,/ant/mis/5165618417.html
5162100000,m4w,Los Angeles,I turned around and there you were. - m4w,2015-08-10T08:50:00,/lac/mis/5162131935.html
5165200000,m4w,Los Angeles,Sexy Asian Showoff in park in Pasadena - m4w,2015-08-10T01:10:00,/lac/mis/5165177019.html
5177400000,w4m,New York City,Religious Schools Insurance/Benefits Meeting - w4m,2015-08-17T16:04:00,/fct/mis/5177366496.html
5165100000,w4m,New York City,I miss you - w4m,2015-08-17T12:45:00,/brx/mis/5165114897.html
5176900000,w4m,New York City,"Silver hair, black shirt - Fulton G - w4m",2015-08-17T12:06:00,/brk/mis/5176871844.html
5176800000,w4m,New York City,I LOST MY SEAT AT CONCERT AND I SAT WITH YOU... - w4m,2015-08-17T11:18:00,/jsy/mis/5176773960.html
5176500000,w4m,New York City,at wagner college - w4m,2015-08-17T08:35:00,/stn/mis/5176504420.html
5176400000,w4m,New York City,Strawberry malted - w4m,2015-08-17T02:33:00,/brk/mis/5176387723.html
5176400000,w4m,New York City,"Hook, line and sinker...Meet you on the flip side Danny Zuko - w4m",2015-08-17T02:02:00,/mnh/mis/5176375759.html
5176400000,w4m,New York City,Fulton Grand - w4m,2015-08-17T01:49:00,/brk/mis/5176361709.html
5176400000,w4m,New York City,Sunbae - w4m,2015-08-17T01:29:00,/mnh/mis/5176355870.html
5176300000,w4m,New York City,Looking for Yosef (Joe) from the W40-50s - w4m,2015-08-17T01:06:00,/mnh/mis/5176311627.html
5172200000,eet,New York City,you always walk up my street,2015-08-16T21:47:00,/stn/mis/5172208189.html
5176100000,w4m,New York City,Bobby - w4m,2015-08-16T20:45:00,/mnh/mis/5176114355.html
5175900000,w4m,New York City,Peter - w4m,2015-08-16T18:42:00,/brk/mis/5175947072.html
5175900000,w4m,New York City,"""fast"" call last night - w4m",2015-08-16T18:35:00,/mnh/mis/5175942278.html
5175700000,w4m,New York City,my birthday - w4m,2015-08-16T15:14:00,/mnh/mis/5175659106.html
5175600000,w4m,New York City,looking for victims of Candy Valentine - w4m,2015-08-16T15:11:00,/mnh/mis/5175649374.html
5175600000,w4m,New York City,Q35 bus to Riis Beach Sat. afternoon 3pm - w4m,2015-08-16T14:50:00,/brk/mis/5175622089.html
5175400000,w4m,New York City,Adeline's Checklist!! Mein Gott! Vitamin Deficiency - w4m,2015-08-16T13:08:00,/mnh/mis/5175428448.html
5175400000,w4m,New York City,lucky dog Saturday afternoon - w4m,2015-08-16T13:01:00,/brk/mis/5175447696.html
5168600000,w4m,New York City,"1580 e. 13th St., corner of Ave P,tall slim white male in black car - w4m",2015-08-16T10:42:00,/brk/mis/5168557318.html
5175200000,w4m,New York City,Missed a connection? We'll help with the hunt! - w4m,2015-08-16T09:46:00,/brk/mis/5175170395.html
5175200000,w4m,New York City,guy with dreads at the Whitney with his family - w4m,2015-08-16T09:42:00,/mnh/mis/5175172543.html
5168100000,w4m,New York City,Patchogue Ulta such a long shot 8/9/15 - w4m,2015-08-16T08:56:00,/lgi/mis/5168124294.html
5175100000,w4m,New York City,easy like sunday morning - w4m,2015-08-16T07:13:00,/mnh/mis/5175061732.html
5175000000,w4m,New York City,"John Ramalho, you've expressed interest in purchasing the shoes - w4m",2015-08-16T04:03:00,/mnh/mis/5175016975.html
5168000000,w4m,New York City,Wholefoods - w4m,2015-08-16T02:45:00,/mnh/mis/5167953024.html
5175000000,w4m,New York City,Waiting. - w4m,2015-08-16T02:08:00,/brk/mis/5174979867.html
5174900000,w4m,New York City,Chris from Stratford with vw bus - w4m,2015-08-16T00:46:00,/fct/mis/5174944113.html
5174900000,w4m,New York City,mushroom man at PSFC thurs pm - w4m,2015-08-16T00:26:00,/brk/mis/5174932686.html
5174900000,w4m,New York City,Missed opportunity with Brandon - w4m,2015-08-16T00:24:00,/mnh/mis/5174931266.html
5174900000,w4m,New York City,I don't want fried cod. I want cool hand Luke Winksky - w4m,2015-08-15T23:54:00,/mnh/mis/5174912389.html
5174900000,w4m,New York City,Seeking Clark Kent looking Volunteer / Pro Se Attorney Lawyer - w4m,2015-08-15T23:37:00,/brk/mis/5174900374.html
5174900000,w4m,New York City,Where art thou my personal trainer... - w4m,2015-08-15T22:59:00,/brx/mis/5174860346.html
5174600000,w4m,New York City,re missing you - w4m,2015-08-15T19:25:00,/wch/mis/5174611710.html
5174400000,w4m,New York City,Astoria to Williamsburg on a skateboard - w4m,2015-08-15T16:23:00,/que/mis/5174405051.html
5174100000,w4m,New York City,"Replies from ""Mark Young""/""Wambo The Elder"" - w4m",2015-08-15T13:46:00,/mnh/mis/5174136853.html
5170300000,w4m,New York City,August 12th - Tall and handsome at Shoprite on Commerce (Exit 6) - w4m,2015-08-15T12:15:00,/fct/mis/5170259690.html
5174000000,w4m,New York City,Re:Cause I Know What It Means to Walk Along the Lonely Street of Dream - w4m,2015-08-15T12:11:00,/mnh/mis/5173960938.html
5173900000,w4m,New York City,Birch Coffee shop patrons + red dress girl talking about kidneys = ??? - w4m,2015-08-15T11:50:00,/mnh/mis/5173922297.html
5173900000,w4m,New York City,"Missed connection? Call Payphone, NV - w4m",2015-08-15T11:47:00,/brk/mis/5173916182.html
5173700000,w4m,New York City,Cosme- Friday night- you were sitting at the bar - w4m,2015-08-15T10:05:00,/mnh/mis/5173745138.html
5173700000,w4m,New York City,Did you feel that? Walking on 11th Last Night - w4m,2015-08-15T08:57:00,/brk/mis/5173663534.html
5173500000,w4m,New York City,Man in red shirt at Pioneers - w4m,2015-08-15T03:56:00,/mnh/mis/5173531164.html
5173500000,w4m,New York City,Destiny - w4m,2015-08-15T02:06:00,/que/mis/5173478744.html
5169300000,w4m,New York City,silent love .. - w4m,2015-08-15T01:29:00,/brk/mis/5169308843.html
5173400000,w4m,New York City,herschel backpack enthusiast - w4m,2015-08-14T23:45:00,/mnh/mis/5173405030.html
5173400000,w4m,New York City,"re: missing you, missing you - w4m",2015-08-14T23:23:00,/lgi/mis/5173377554.html
5173400000,w4m,New York City,"Chill, helpful Android or applicable tech ""geek"" in the midst? - w4m",2015-08-14T23:22:00,/mnh/mis/5173377827.html
5173300000,w4m,New York City,talked yesterday - w4m,2015-08-14T22:23:00,/brk/mis/5173333631.html
5173300000,w4m,New York City,You asked if I needed a ride to bk - w4m,2015-08-14T22:19:00,/mnh/mis/5173330604.html
5173300000,w4m,New York City,Was it you? 73rd St. - w4m,2015-08-14T21:19:00,/mnh/mis/5173268315.html
5173300000,w4m,New York City,Bel Ami - w4m,2015-08-14T21:12:00,/mnh/mis/5173261140.html
5173000000,w4m,New York City,nicholas gaskill/nesh - w4m,2015-08-14T19:57:00,/mnh/mis/5173004816.html
5173100000,w4m,New York City,silver fox on S91 - w4m,2015-08-14T19:17:00,/stn/mis/5173121543.html
5173100000,w4m,New York City,Van Gogh Exhibit - w4m,2015-08-14T19:01:00,/mnh/mis/5173099773.html
5173100000,w4m,New York City,Ryder from Seattle at JFK airport - w4m,2015-08-14T18:35:00,/mnh/mis/5173063573.html
5173000000,w4m,New York City,Ryder from Seattle at JFK airport - w4m,2015-08-14T18:12:00,/que/mis/5173028596.html
5173000000,w4m,New York City,Re: missing you - w4m,2015-08-14T17:57:00,/wch/mis/5172977693.html
5173000000,w4m,New York City,Steven William I would like another night with you..... - w4m,2015-08-14T17:36:00,/mnh/mis/5172972692.html
5172900000,w4m,New York City,RE: For you - w4m,2015-08-14T17:01:00,/mnh/mis/5172893565.html
5172600000,w4m,New York City,Boobalupe for Putty - w4m,2015-08-14T13:45:00,/brx/mis/5172554132.html
5172500000,w4m,New York City,Re: should I tell your wife or not - w4m,2015-08-14T13:12:00,/que/mis/5172488160.html
5172500000,w4m,New York City,London's After work Hour specials - w4m,2015-08-14T13:06:00,/brx/mis/5172457516.html
5172200000,w4m,New York City,Saw you at the bus stop - w4m,2015-08-14T10:26:00,/wch/mis/5172171803.html
5171900000,w4m,New York City,Sufi Guy from Dun &Bradstreet walking on Atlantic Ave - w4m,2015-08-14T03:33:00,/brk/mis/5171909987.html
5126600000,w4m,New York City,Cut from the same cloth - w4m,2015-08-14T01:07:00,/brk/mis/5126556258.html
5171800000,w4m,New York City,to the fireman who gave me a glass of water - w4m,2015-08-14T00:50:00,/que/mis/5171839825.html
5171800000,w4m,New York City,Saw you on the E train going towards Jamaica Center - w4m,2015-08-13T23:09:00,/mnh/mis/5171763307.html
5171700000,w4m,New York City,"Today, rush hour, A train, 14th St, Downtown & Brooklyn, Nostrand Ave - w4m",2015-08-13T22:36:00,/brk/mis/5171732003.html
5171700000,w4m,New York City,Aspiring future Spielberg on 2/3 bw 42&72 - w4m,2015-08-13T22:15:00,/mnh/mis/5171710549.html
5171700000,w4m,New York City,Tuesday morning on the G - w4m,2015-08-13T21:41:00,/brk/mis/5171673937.html
5171500000,w4m,New York City,Eye contact on Q train heading to Coney Island - w4m,2015-08-13T18:49:00,/brk/mis/5171459358.html
5171400000,w4m,New York City,On Words - w4m,2015-08-13T18:37:00,/brk/mis/5171427242.html
5171300000,w4m,New York City,F Train Toward Brooklyn - Aug 12th between 7:15 pm and 7:40pm - w4m,2015-08-13T16:39:00,/mnh/mis/5171255313.html
5171000000,w4m,New York City,Bobby from Willie Nelson CB! show - w4m,2015-08-13T14:34:00,/brk/mis/5171032291.html
5171000000,w4m,New York City,Vape Party - w4m,2015-08-13T14:13:00,/brk/mis/5170990978.html
5167000000,w4m,New York City,WHITE BEATS BOY ;) 6 uptown - w4m,2015-08-13T12:03:00,/mnh/mis/5167003643.html
5170300000,w4m,New York City,"Ugh, sigh ""your"" in my head - w4m",2015-08-13T05:32:00,/mnh/mis/5170329764.html
5170200000,w4m,New York City,Daniel from Toronto - w4m,2015-08-13T00:08:00,/que/mis/5170206820.html
5170200000,w4m,New York City,what more could he want? missed connection w my own desires. - w4m,2015-08-12T23:49:00,/mnh/mis/5170184761.html
5170100000,w4m,New York City,Tall white man with brown/grey hair - w4m,2015-08-12T22:38:00,/mnh/mis/5170129288.html
5170100000,w4m,New York City,Far Enough my love - w4m,2015-08-12T22:03:00,/fct/mis/5170085347.html
5170000000,w4m,New York City,"Re: Pick It Up, Pack It In - w4m",2015-08-12T21:33:00,/brk/mis/5170038013.html
5169900000,w4m,New York City,Can't manage to come across Tkevin2576 r n - w4m,2015-08-12T19:30:00,/brk/mis/5169902933.html
5169900000,w4m,New York City,Re: In chat on okmeet - w4m,2015-08-12T19:11:00,/fct/mis/5169875938.html
5169700000,w4m,New York City,My Zombie Romeo - w4m,2015-08-12T17:42:00,/mnh/mis/5169741928.html
5169600000,w4m,New York City,Will I tell your wife or not? - w4m,2015-08-12T16:24:00,/que/mis/5169608386.html
5169600000,w4m,New York City,just a chance - w4m,2015-08-12T16:23:00,/fct/mis/5169605200.html
5169500000,w4m,New York City,"you on a bike, me walking - w4m",2015-08-12T15:59:00,/brk/mis/5169543566.html
5169000000,w4m,New York City,Doctor on Broadway - w4m,2015-08-12T10:58:00,/brk/mis/5168971270.html
5169000000,w4m,New York City,Pizza shop on Bedford - Tuesday night - w4m,2015-08-12T10:48:00,/brk/mis/5168952572.html
5168800000,w4m,New York City,Glances on the 4/5 train around 6:45am - w4m,2015-08-12T09:24:00,/brk/mis/5168820117.html
5168700000,w4m,New York City,A train on Tuesday around 7:45pm. - w4m,2015-08-12T08:07:00,/mnh/mis/5168742924.html
5168600000,w4m,New York City,Love escapes her - w4m,2015-08-12T02:54:00,/fct/mis/5168628327.html
5168600000,w4m,New York City,You: Tall guy glasses - Trader Joe's 14th St - w4m,2015-08-12T00:29:00,/mnh/mis/5168557165.html
5168500000,w4m,New York City,You didn't believe I'd ever move. - w4m,2015-08-12T00:10:00,/brk/mis/5168543452.html
5168500000,w4m,New York City,Exchanged Glances in the Marriott elevator - w4m,2015-08-11T23:24:00,/mnh/mis/5168505387.html
5168400000,w4m,New York City,looking for jason from chat on Okmeet - w4m,2015-08-11T22:05:00,/mnh/mis/5168412208.html
5168200000,w4m,New York City,Barnes and noble- Korean book guy! - w4m,2015-08-11T19:45:00,/mnh/mis/5168242167.html
5168000000,w4m,New York City,Downtown 6 Train Today Exchanged Glances 4PM - w4m,2015-08-11T17:35:00,/mnh/mis/5168036519.html
5167800000,w4m,New York City,Unknown Pleasures - w4m,2015-08-11T15:43:00,/brk/mis/5167829375.html
5167600000,w4m,New York City,Love in The Raindrops - w4m,2015-08-11T13:48:00,/fct/mis/5167582067.html
5167300000,w4m,New York City,Looking 4 Chris from O.C. MD's Fagers Sun night. - w4m,2015-08-11T11:49:00,/mnh/mis/5167318637.html
5167100000,w4m,New York City,"Changed my number, lost all contacts! - w4m",2015-08-11T09:14:00,/fct/mis/5167070700.html
5167000000,w4m,New York City,"Wythe hotel, Budweiser, Film Director, Malta - w4m",2015-08-11T05:41:00,/brk/mis/5166952303.html
5166900000,w4m,New York City,Looking 4 Chris from O.C. MD's Fagers Sun night. - w4m,2015-08-11T02:03:00,/wch/mis/5166885997.html
5166800000,w4m,New York City,Re: Drops of ......... M4w - w4m,2015-08-11T00:59:00,/brk/mis/5166846231.html
5166800000,w4m,New York City,"last Saturday, farmer's market - w4m",2015-08-11T00:45:00,/brk/mis/5166841877.html
5166700000,w4m,New York City,N/Q Broadway subway stop - w4m,2015-08-10T22:51:00,/que/mis/5166743551.html
5166600000,w4m,New York City,Baggage Claim - w4m,2015-08-10T21:11:00,/brk/mis/5166623453.html
5166600000,w4m,New York City,Frankly my dear - w4m,2015-08-10T21:04:00,/mnh/mis/5166613841.html
5166400000,w4m,New York City,tall guy with shaggy hair at cobra club last night - w4m,2015-08-10T18:21:00,/brk/mis/5166377838.html
5166300000,m4w,New York City,re:Intoxicating with the most gorgeous lies - w4m (Williamsburg) - m4w,2015-08-10T17:45:00,/brk/mis/5166308889.html
5166200000,w4m,New York City,seeking man seen on 1 train - w4m,2015-08-10T17:04:00,/mnh/mis/5166245165.html
5166200000,w4m,New York City,August 10 on C train around 1pm - w4m,2015-08-10T16:33:00,/brk/mis/5166186877.html
5159700000,w4m,New York City,Sometimes I miss your morning texts & selfies... - w4m,2015-08-10T11:42:00,/mnh/mis/5159688571.html
5159000000,w4m,New York City,"Check the calendar, August 6th marked a year (Uno Chicago Grill) - w4m",2015-08-10T11:42:00,/mnh/mis/5159045287.html
5165600000,w4m,New York City,G Train around 10 this morning - w4m,2015-08-10T11:41:00,/brk/mis/5165583728.html
5165400000,w4m,New York City,To My Love Monkey - w4m,2015-08-10T10:29:00,/mnh/mis/5165425327.html
5165300000,w4m,New York City,Diner restaurant - w4m,2015-08-10T08:43:00,/brk/mis/5165297818.html
5177300000,m4w,New York City,Looking for the NY lady - m4w,2015-08-17T15:50:00,/brk/mis/5177324997.html
5156600000,m4w,New York City,"All black, tattooed female - m4w",2015-08-17T15:46:00,/brk/mis/5156621926.html
5177200000,m4w,New York City,to drops - m4w,2015-08-17T15:15:00,/lgi/mis/5177241512.html
5162100000,m4w,New York City,"Last week: M train blonde reading ""bad feminist"" - m4w",2015-08-17T14:31:00,/brk/mis/5162141184.html
5177100000,m4w,New York City,Alex from Astoria-Ditmars N train - m4w,2015-08-17T14:09:00,/que/mis/5177131460.html
5172200000,m4w,New York City,Lobby Bar - m4w,2015-08-17T13:53:00,/mnh/mis/5172249777.html
5177100000,m4w,New York City,M train stare down. ...and a smile. - m4w,2015-08-17T13:45:00,/mnh/mis/5177081717.html
5133700000,m4w,New York City,"Me: Audi, You... - m4w",2015-08-17T13:43:00,/lgi/mis/5133664621.html
5177000000,m4w,New York City,R train - m4w,2015-08-17T13:30:00,/brk/mis/5177049220.html
5177000000,m4w,New York City,Your From Indonesia and Work in Queens - m4w,2015-08-17T12:58:00,/mnh/mis/5176964255.html
5176900000,m4w,New York City,AG - m4w,2015-08-17T12:43:00,/mnh/mis/5176929109.html
5145600000,m4w,New York City,Work Romance - m4w,2015-08-17T12:28:00,/mnh/mis/5145595406.html
5176700000,m4w,New York City,Sexy Cyclist at the Bed-Stuy YMCA - m4w,2015-08-17T10:52:00,/brk/mis/5176722254.html
5176700000,m4w,New York City,at Mrs. Kim's on Saturday - m4w,2015-08-17T10:29:00,/brk/mis/5176680893.html
5151900000,m4w,New York City,Attractive Blonde on Lex Line Friday Morning - m4w,2015-08-17T10:04:00,/mnh/mis/5151878201.html
5176600000,m4w,New York City,R Train into Manhattan - m4w,2015-08-17T09:58:00,/que/mis/5176609279.html
5176600000,m4w,New York City,Redheaded Architect on Eastern Parkway - m4w,2015-08-17T09:34:00,/brk/mis/5176594180.html
5176600000,m4w,New York City,Shared a pole on the B from 116 to 81 - m4w,2015-08-17T09:16:00,/mnh/mis/5176569263.html
5176600000,m4w,New York City,1 TRAIN.BLONDE GIRL WITH PINK DRESS/14th street - m4w,2015-08-17T09:12:00,/mnh/mis/5176560500.html
5156000000,m4w,New York City,2/3 Great Looking Woman ! - m4w,2015-08-17T08:59:00,/mnh/mis/5155968131.html
5176500000,m4w,New York City,Your From Indonesia and Work in Queens - m4w,2015-08-17T08:47:00,/mnh/mis/5176537848.html
5176500000,m4w,New York City,2 girls walking down 5th Avenue - m4w,2015-08-17T08:38:00,/brk/mis/5176528519.html
5176500000,m4w,New York City,LIRR glances Jamaica to Atlantic - m4w,2015-08-17T07:53:00,/brk/mis/5176491091.html
5170200000,m4w,New York City,EATEN TO COMPLETION - m4w,2015-08-17T07:47:00,/brk/mis/5170201908.html
5176400000,m4w,New York City,To the most beautiful woman with the beautifully flowered name - m4w,2015-08-17T06:33:00,/mnh/mis/5176447563.html
5176400000,m4w,New York City,Purple headphones on q58 bus - m4w,2015-08-17T02:29:00,/que/mis/5176386503.html
5176400000,m4w,New York City,Just now on the Q train - m4w,2015-08-17T02:21:00,/brk/mis/5176383316.html
5176400000,m4w,New York City,Flame haired latina. Always dressed to kill - m4w,2015-08-17T02:12:00,/brk/mis/5176375136.html
5176300000,m4w,New York City,If you knew how I am angry at you. - m4w,2015-08-17T01:45:00,/mnh/mis/5176338808.html
5176400000,m4w,New York City,JFK Elevators - m4w,2015-08-17T01:38:00,/que/mis/5176357478.html
5176400000,m4w,New York City,Jfk On Monday 8/10 delta Buffalo Jfk - m4w,2015-08-17T01:21:00,/que/mis/5176352382.html
5176300000,m4w,New York City,We chatted at the Aquarium Rescue Unit show tonight - m4w,2015-08-17T01:01:00,/brk/mis/5176345430.html
5176300000,m4w,New York City,Beautiful Girl in Yellow Dress in Pizzeria near Marine Park - m4w,2015-08-17T00:15:00,/brk/mis/5176316908.html
5166000000,m4w,New York City,Brianna on the F train on Sunday - m4w,2015-08-16T23:40:00,/mnh/mis/5165954992.html
5176300000,m4w,New York City,Holy Rosary Playground - m4w,2015-08-16T23:32:00,/brx/mis/5176285053.html
5176300000,m4w,New York City,A train - uptown - I sat next to you. - m4w,2015-08-16T23:13:00,/mnh/mis/5176268866.html
5176200000,m4w,New York City,"2pm, sunday brunch, tradesman in bushwick - m4w",2015-08-16T22:06:00,/brk/mis/5176205134.html
5147100000,m4w,New York City,Northbound 4/5 Train Friday Afternoon - m4w,2015-08-16T22:06:00,/mnh/mis/5147068556.html
5176200000,m4w,New York City,Sandy Hook ferry - m4w,2015-08-16T22:05:00,/mnh/mis/5176177583.html
5176200000,m4w,New York City,cashier at Vitality in Astoria - m4w,2015-08-16T21:51:00,/que/mis/5176188501.html
5176200000,m4w,New York City,Alana and Brit at Rock Shop - m4w,2015-08-16T21:36:00,/brk/mis/5176172780.html
5176100000,m4w,New York City,She's Not My Wife - m4w,2015-08-16T21:08:00,/brk/mis/5176140825.html
5155300000,m4w,New York City,BALLET FLATS $SHOEPLAY $$ - m4w,2015-08-16T20:47:00,/mnh/mis/5155331829.html
5171700000,m4w,New York City,"Me: Audi, You... - m4w",2015-08-16T20:36:00,/lgi/mis/5171658107.html
5176100000,m4w,New York City,Jaiya Waitress / Takeout Order. - m4w,2015-08-16T20:35:00,/mnh/mis/5176102790.html
5176100000,m4w,New York City,looking for a warehouse rave - m4w,2015-08-16T20:27:00,/mnh/mis/5176079000.html
5170900000,m4w,New York City,Saturday Night on Madison Avenue - m4w,2015-08-16T20:03:00,/mnh/mis/5170852214.html
5176100000,m4w,New York City,"Sat night L train Bk-bound, woman wearing white, guy in crimson polo - m4w",2015-08-16T19:52:00,/mnh/mis/5176050052.html
5176000000,m4w,New York City,To the MBA Student from South America - m4w,2015-08-16T18:35:00,/mnh/mis/5175953262.html
5160400000,m4w,New York City,8/4 Tues. Early morning (2) uptown pretty Pocahontas - m4w,2015-08-16T18:20:00,/mnh/mis/5160425117.html
5175900000,m4w,New York City,For you - m4w,2015-08-16T17:56:00,/mnh/mis/5175891593.html
5175900000,m4w,New York City,Lost (cont) - m4w,2015-08-16T17:31:00,/mnh/mis/5175858665.html
5175800000,m4w,New York City,Missing you and your smile - m4w,2015-08-16T17:10:00,/que/mis/5175836288.html
5175800000,m4w,New York City,Franny's - m4w,2015-08-16T17:08:00,/brk/mis/5175833736.html
5175800000,m4w,New York City,Buying Coffee This Morning - m4w,2015-08-16T17:07:00,/mnh/mis/5175824256.html
5175800000,m4w,New York City,Ms. Myrtle Wycoff in Britney Spears shirt... - m4w,2015-08-16T16:29:00,/brk/mis/5175775936.html
5175800000,m4w,New York City,Your Beauty & Floral Shoes 3:30 am Sunday (Sat. Night) Uptown #2 Train - m4w,2015-08-16T16:18:00,/mnh/mis/5175758971.html
5175700000,m4w,New York City,"Saturday, August 15 - Isabel Marant on Broome Street Smile - m4w",2015-08-16T15:53:00,/mnh/mis/5175721799.html
5175700000,m4w,New York City,pretty brunette homeless woman on mermaid ave - m4w,2015-08-16T15:44:00,/brk/mis/5175707547.html
5175700000,m4w,New York City,lost (cont.) - m4w,2015-08-16T15:42:00,/mnh/mis/5175703464.html
5175700000,m4w,New York City,Beautiful girl R train bay ridge - m4w,2015-08-16T15:35:00,/brk/mis/5175683603.html
5175700000,m4w,New York City,Did we exchange smiles this morning on 9th St by Mud? - m4w,2015-08-16T15:14:00,/mnh/mis/5175660218.html
5175600000,m4w,New York City,"M**, Boulevardier, Wythe - m4w",2015-08-16T14:46:00,/brk/mis/5175614753.html
5175600000,m4w,New York City,Cute girl at retro gym - m4w,2015-08-16T14:24:00,/que/mis/5175580524.html
5175500000,m4w,New York City,"Met On Bedford Avenue ""L""/Departed on 47-50th Street - m4w",2015-08-16T13:21:00,/brk/mis/5175478938.html
5175500000,m4w,New York City,ladies can I ask you a question - m4w,2015-08-16T13:17:00,/brk/mis/5175472125.html
5175500000,m4w,New York City,Ali from Astoria - R Train - m4w,2015-08-16T13:04:00,/brk/mis/5175452524.html
5175400000,m4w,New York City,R train whitehall to bay ridge (thursday) - m4w,2015-08-16T12:27:00,/brk/mis/5175393839.html
5175300000,m4w,New York City,Transcendental Yesterday - m4w,2015-08-16T12:14:00,/mnh/mis/5175329168.html
5175300000,m4w,New York City,Stephanie from party in LIC last night - m4w,2015-08-16T11:54:00,/que/mis/5175343745.html
5175300000,m4w,New York City,Barbara...... - m4w,2015-08-16T11:51:00,/mnh/mis/5175329477.html
5175300000,m4w,New York City,YOU SHOULD HAVE NEVER DONE THAT / YOU SHOULD HAVE NEVER SAID THAT - m4w,2015-08-16T11:50:00,/mnh/mis/5175337965.html
5175300000,m4w,New York City,missed connection with Sri Lankan women! - m4w,2015-08-16T11:39:00,/mnh/mis/5175321575.html
5175300000,m4w,New York City,Walking a Dog in a blue green and white dress - m4w,2015-08-16T11:39:00,/brk/mis/5175320969.html
5175300000,m4w,New York City,D train with roses - m4w,2015-08-16T11:13:00,/brk/mis/5175283090.html
5175200000,m4w,New York City,To the most beautiful woman with the beautifully flowered name - m4w,2015-08-16T10:11:00,/mnh/mis/5175177453.html
5175200000,m4w,New York City,ulysses with your dad! - m4w,2015-08-16T10:01:00,/mnh/mis/5175185312.html
5175200000,m4w,New York City,2 train to Flatbush Avenue . Saturday Augst 14 into Sunday Augst 16 - m4w,2015-08-16T09:46:00,/brk/mis/5175176140.html
5175200000,m4w,New York City,Missed a connection? We'll help with the hunt! - m4w,2015-08-16T09:45:00,/mnh/mis/5175169155.html
5165000000,m4w,New York City,Q Train in Brooklyn - Haircut - m4w,2015-08-16T09:05:00,/brk/mis/5164950055.html
5175100000,m4w,New York City,lost - m4w,2015-08-16T08:59:00,/brk/mis/5175107797.html
5175000000,m4w,New York City,yes baby - m4w,2015-08-16T05:14:00,/mnh/mis/5175037168.html
5175000000,m4w,New York City,"Girl on F train Sat nite, 2am or so, first car - m4w",2015-08-16T02:35:00,/brk/mis/5174994885.html
5175000000,m4w,New York City,For you - m4w,2015-08-16T02:17:00,/mnh/mis/5174975484.html
5175000000,m4w,New York City,re: once upon a time - m4w,2015-08-16T02:13:00,/lgi/mis/5174986504.html
5175000000,m4w,New York City,I blew you a kiss on the G train and you smiled... - m4w,2015-08-16T01:42:00,/brk/mis/5174972955.html
5175000000,m4w,New York City,life changing diner date - m4w,2015-08-16T01:32:00,/brx/mis/5174968292.html
5175000000,m4w,New York City,Stephanie at The Jane Hotel - m4w,2015-08-16T01:30:00,/mnh/mis/5174967303.html
5175000000,m4w,New York City,"Yoga pants, sun, empire state - m4w",2015-08-16T01:23:00,/mnh/mis/5174963494.html
5174900000,m4w,New York City,Do you know where the post office is? - m4w,2015-08-16T00:36:00,/brk/mis/5174938260.html
5162400000,m4w,New York City,Searching for Pakistani Singer/Teacher - m4w,2015-08-16T00:24:00,/brk/mis/5162366500.html
5174900000,m4w,New York City,Social Security Office - m4w,2015-08-16T00:15:00,/stn/mis/5174925205.html
5154500000,m4w,New York City,I see you every day------Boro Park----16th Avenue - m4w,2015-08-15T23:30:00,/que/mis/5154504406.html
5154500000,m4w,New York City,MG--------YOU ARE VERY - m4w,2015-08-15T23:29:00,/que/mis/5154505146.html
5174900000,m4w,New York City,Chase bank broadway fulton - m4w,2015-08-15T22:57:00,/mnh/mis/5174870370.html
5169000000,m4w,New York City,I see you almost every day - m4w,2015-08-15T22:52:00,/brk/mis/5169020152.html
5174800000,m4w,New York City,You are the woman in the window across the way - m4w,2015-08-15T22:37:00,/mnh/mis/5174837518.html
5174800000,m4w,New York City,i said 'you look lovely' prospect park lincoln/entrance 'white dress' - m4w,2015-08-15T22:29:00,/brk/mis/5174847965.html
5174800000,m4w,New York City,WE MEET UP & YOU KNOW YOU WANT ME - m4w,2015-08-15T22:27:00,/brk/mis/5174845810.html
5174800000,m4w,New York City,BOWLING GREEN TO UNION SQ ON UPTOWN 4/5 - m4w,2015-08-15T21:53:00,/mnh/mis/5174816537.html
5174800000,m4w,New York City,BOWLING GREEN TO UNION SQ ON UPTOWN 4/5 - m4w,2015-08-15T21:53:00,/mnh/mis/5174816537.html
5174800000,m4w,New York City,You kissed me at Baby's All Right + left without saying a word - m4w,2015-08-15T21:28:00,/brk/mis/5174793397.html
